reviewID,content
Astoria_ca01adf9-83e6-435d-a12e-a222b6c5b37e,"Police are lazy. There is a severe homeless problem in the area and the police refuse to respond. They tell residents to 'blame the Mayor' (DeBlasio) and say they have bigger things to worry about. But the homeless people are setting up camps in public bank vestibules and subways terminals, which is extremely dangerous for residents.

Streets are rarely patroled, there are hoodlums and thugs out at night causing havoc and making graffiti and cops are no where in sight. Crime in the park is not uncommon. It is not a safe place to walk alone at night."
Astoria_75e05338-a198-4e66-87e5-e29f6d3f88aa,"Astoria has a wide variety of good restaurants and bars.

However it is filthy, there is garbage EVERYWHERE. It is dirty, noisy and the people are rude. There is an abundance of graffiti and potholes. I don't live here bc I Want to only bc my job brought me here. Upon graduation, I plan on relocating down south for warmer weather and a cleaner, friendlier city."
Astoria_96d1bb99-0887-48ad-9f0e-23f7076ca9af,"Overall, I know that there are far more advantages to living in this metro area than there are disadvantages. Having the convenience of being within minutes from the city is very convenient. Also, there are plenty of employment opportunities which can be obtained. The disadvantage of living in such a crowded area is the pollution, and over-crowding and delays with transportation. I would live here if I could do it all again. In the future, I see more people moving into the area and hopefully, better means of transportation."
Astoria_4407f892-1a13-4194-8e00-4c90df4af122,"The environment is very safe. There are a lot of eating and entertainment options."
Astoria_507bf34d-4980-41e1-9ce1-03aa7ca44050,"I love living here, there's so many places go eat, hang out and have fun."
Astoria_ee7a4279-f8cc-4e44-a7a1-d1fd832b9d25,"It's great for families and young professionals."
Astoria_ccb00045-6a9d-42b5-8e63-a19cf5b5ca87,"Living here is great! I love my city, it is such a wonderful place to live. I have easy access to public transportation and I can easily get into Manhattan. There really is no place like NYC."
Astoria_329ccc57-4808-4ac6-9c4a-a7a4f4a31f06,"My experience with restaurants has been good. I've gotten good service and food. I'm conservative with my money and in my choice of food, so I don't go out often and don't eat things I'm unfamiliar with."
Astoria_556bff99-e48e-47ff-9ddb-6eae4dd7d040,"I've seen some places like Staples and Dunkin' Dounuts hiring recently. It seems like opportunities are out there but that people may not know about them."
Astoria_b39dd552-c9db-4592-8f8e-b75e5b04b2aa,"There will be times I go to the store and they won't have a product they told me would be restocked already. The products are dusty sometimes, which makes them unappealing."
Astoria_81d9678d-5f73-4b89-8936-ffc6446d0a0b,"The area is pretty safe. There is some crimes but that dose not impact one's life greatly. It is a bit dangerous to walk late at night especially alone because of the many bars. The police circles around the area pretty often though. At different times during the day and night."
Astoria_9c40d7e7-f765-4f78-825a-d0183f1f074a,"The public services in the area are great. I do not think that we lack anything. The proximity and reaction time of the police and fire station is very quick. They arrive at the location in less than 5 minutes."
Astoria_6191146f-fb0d-4513-8dbb-1b1a2771c283,"The employment in the area is okay. There are not as much opportunities the area is mostly made up  of small businesses.There might be a employment over time in a fast food, bar, restaurant, or grocery store. There are not as much companies in the area again mostly small bushiness. Most people work at different areas in the city."
Astoria_d46648ce-b207-4066-8f16-00d5189b66d7,"During the four seasons there are not any natural disasters. The area is really safe. During the winter there might be a few snowy days that can make it difficult for transportation. It may be really cold, but the snow is not severe. In the summer it is really hot and humid. It is only during the heat waves that it is dangerous to be out in the sun all day."
Astoria_6de94886-85b4-4dc6-83f8-c68880ce8a53,"There is a great variety of restaurants in the area. From fancy, different cultural, and fast food restaurants. The prices of the dishes is also reasonable. There are restaurants that close late so their in service for the customers. There is also plenty of bars for people to go to. There are happy hours a few days a week depending on the bar. The area is also safe if one is leaving a bar late at night."
Astoria_070f44a3-226a-4593-972f-0a95a97b8d41,"The local businesses in the area are great. The grocery stores are real close, always in stock and have variety of products and goods. There is a variety of stores from retail, pharmacies, salons, and laundry's. The stores are close and have a wide selection of products at a convenient price."
Astoria_4a7842ef-5441-44e5-b42b-2a1caacc238c,"The food choice in this area is very diverse. You can see many fast food places and chain restaurants in the area. There a few ethnic cuisine places that are good to try. You can also find organic fruit stands and markets, as well. A lot  of Halal/Kosher foods are easy to find, from restaurants to food trucks, you can find them just about anyway. Majority of New Yorkers and students both college and high school and workers on the go looking for a quick lunch go there to eat.  There are also a lot of bars and nightlife options for those wishing to wind down or have a little fun."
Astoria_d1d27739-c889-4622-8a10-4a5aa3409f5c,"There is housing but the prices are very high for it to be in a low income neighborhood. Construction companies keep building  more residences but there is not  a lot of people that can afford it. The quality of the NYCHA housing is pretty good, suitable sizes for families and mostly affordable and great view. Its worse to be too close to the water, because its the East River and sometimes when there is low tide it smells bad, but when the tide is okay, most people go fishing or canoeing/kayaking in that water. Cost of utilities is not included except for air conditioning per how many of the AC's you have. There are some vacant areas but they will sit for a while until they are turned into a new place of residence."
Astoria_06cc83ff-881e-4ddc-b254-dad36fdb310b,"It rains a lot ,and when it snows like a storm, the removal takes up to weeks. The roads may have most of the ice cleared from them, but there are big potholes and defects left there. In the summer it gets really hot and in the winter it gets really cold, the best seasons are Fall and Spring. There are rarely natural disasters around this area although we are near water, except for a couple years back when we had 2 hurricanes. Basically all you need to have around for the weather in these parts, is a jacket for warm weather, coat for colder weather, rain boots and umbrella, snow boots, gloves, hats, and scarves for the winter. You can dress more freely and lightly in the spring and summer because the weather is beautiful around that time and in the winter and fall start to bundle up with more layers because that's when it starts to get cooler."
Astoria_b56aeec3-c0d9-4cd5-98d6-18dab7a79902,"Sometimes the lights go out and it is very dark and hard to see coming home. There are frequent gun shots and the police are always around but not very helpful, they respond when they want to. Street and sidewalk maintenance is  very low, there are a lot of potholes and cracks and people can hurt themselves and wreck their vehicles. Sometimes cars run lights over here and there is no traffic control or safety for pedestrians or children crossing, except when the buses drop them off and put out the stop sign. Graffiti is somewhat accepted in this area, as many business owners allow different artists to come and show there artistic expression on the sides of buildings and walls."
Astoria_08ea4fcf-4923-45dd-aed3-65a7686ede8f,"There are many people in search of employment and very few jobs willing to give a person without job experience a chance, but how can they have experience if no one hires them. There are also new requirements needed for applying to certain jobs, its not just a high school diploma anymore. Some people are still in school looking for employment but the schedules of the work place are not suitable for them to balance school and work life. Those with a job have few to no hours per week and struggle to get promotions or better quality work they actually want."
Astoria_0b353eb7-a2e3-4638-a531-e2fbabf0034b,"The local businesses in my area include the laundromat, deli/ convenient stores, restaurants/bars, dry cleaners, gas stations, gym fitness centers, etc. The nearby laundromats has a  good schedule daily but tends to be crowded because it is the closest one. The delis/convenient stores are okay as well just has high prices on certain things. Restaurants around this area tend to get a lot of customers but sometimes has slow service but the food quality is good. Gas stations are a dime a dozen over here but the price of gas seems like it going up more than going down. Overall, if anything is needed individually, I believe everyone can get whats they need, but if they could change quality and pricing they would."
